Date,actual,predicted
2018-06-22,411.089996,412.67213821378016
2018-06-25,384.480011,385.70518030831437
2018-06-26,399.390015,399.7670484618281
2018-06-27,390.390015,397.2224276014187
2018-06-28,395.420013,390.9238442547666
2018-06-29,391.429993,394.37855548835347
2018-07-02,398.179993,391.25391028431585
2018-07-03,390.519989,391.91086529242176
2018-07-05,398.390015,396.2410307496304
2018-07-06,408.25,405.06083161627265
2018-07-09,418.970001,415.37134591128705
2018-07-10,415.630005,416.36661958015696
2018-07-11,418.649994,418.04802643286337
2018-07-12,413.5,411.43886057247454
2018-07-13,395.799988,399.3444193104784
2018-07-16,400.480011,398.3687030866003
2018-07-17,379.480011,378.34400820055754
2018-07-18,375.130005,377.20953642731337
2018-07-19,364.230011,369.32049787245205
2018-07-20,361.049988,366.47042731581985
2018-07-23,362.660004,359.0637005887823
2018-07-24,357.320007,357.9539091517549
2018-07-25,362.869995,361.01375340717686
2018-07-26,363.089996,363.01931185915015
2018-07-27,355.209991,354.83627766052757
2018-07-30,334.959991,338.4247865917742
2018-07-31,337.450012,338.00145002468656
2018-08-01,338.380005,341.3654542360793
2018-08-02,344.5,341.51768368348115
2018-08-03,343.089996,340.74500934826847
2018-08-06,350.920013,349.4604590343541
2018-08-07,351.829987,353.43273194799616
2018-08-08,347.609985,348.00622959787825
2018-08-09,349.359985,349.9284756783854
2018-08-10,345.869995,346.82750038904663
2018-08-13,341.309998,345.26913643829266
2018-08-14,337.48999,337.8774488479922
2018-08-15,326.399994,325.06521764437434
2018-08-16,322.440002,324.0083894524185
2018-08-17,316.779999,318.758718015589
2018-08-20,327.730011,325.3114203484706
2018-08-21,338.019989,339.09009004192296
2018-08-22,344.440002,344.1528198650677
2018-08-23,339.170013,341.7071867092662
2018-08-24,358.820007,355.9468201770921
2018-08-27,364.579987,368.2045650764926
2018-08-28,368.48999,364.34595699792686
2018-08-29,368.040009,366.331088307118
2018-08-30,370.980011,373.62786581813504
2018-08-31,367.679993,372.38097775662584
2018-09-04,363.600006,364.57489261264874
2018-09-05,341.179993,343.08400667249356
2018-09-06,346.459991,350.39478514366283
2018-09-07,348.679993,352.3291982163585
2018-09-10,348.410004,345.1323382828804
2018-09-11,355.929993,353.1397064017888
2018-09-12,369.950012,366.12157489641095
2018-09-13,368.149994,370.0490446224707
2018-09-14,364.559998,366.5828719713873
2018-09-17,350.350006,354.6894926062962
2018-09-18,367.649994,363.6450537955707
2018-09-19,366.959991,365.2017390212925
2018-09-20,365.359985,364.88869258786616
2018-09-21,361.190002,366.95646643810375
2018-09-24,369.609985,366.80288333830737
2018-09-25,369.429993,366.84435502294497
2018-09-26,377.880005,378.9106926256477
2018-09-27,380.709991,379.8085157993495
2018-09-28,374.130005,376.4350454277815
2018-10-01,381.429993,384.12635528670904
2018-10-02,377.140015,378.04785596897545
2018-10-03,377.049988,377.815831399385
2018-10-04,363.649994,363.5750853288534
2018-10-05,351.350006,349.4965452611964
2018-10-08,349.100006,346.08815853708893
2018-10-09,355.709991,355.752183880873
2018-10-10,325.890015,332.28193503224225
2018-10-11,321.100006,325.5045835151241
2018-10-12,339.559998,333.13330827245636
2018-10-15,333.130005,330.69821663285023
2018-10-16,346.399994,341.40339446697783
2018-10-17,364.700012,364.07156736038013
2018-10-18,346.709991,351.0869980614536
2018-10-19,332.670013,340.07080170767483
2018-10-22,329.540009,325.79286769233534
2018-10-23,333.160004,332.13674612458504
2018-10-24,301.829987,307.56772141639794
2018-10-25,312.869995,316.25590576453845
2018-10-26,299.829987,305.29000819833465
2018-10-29,284.839996,283.61802777408775
2018-10-30,285.809998,285.08750829718514
2018-10-31,301.779999,307.5122608722145
2018-11-01,317.380005,309.4743853838745
2018-11-02,309.100006,313.8317241185655
2018-11-05,315.440002,310.4911401336581
2018-11-06,310.839996,311.58109096132466
2018-11-07,327.5,324.12970823916567
2018-11-08,317.920013,322.27245133951095
2018-11-09,303.470001,302.5231528339478
2018-11-12,294.070007,294.7794597615987
2018-11-13,294.399994,297.3738806829447
2018-11-14,286.730011,284.0527035633739
2018-11-15,290.059998,288.67407681485435
2018-11-16,286.209991,286.0397267970941
2018-11-19,270.600006,273.3310468091194
2018-11-20,266.980011,268.2167456561964
2018-11-21,262.130005,264.9529235596546
2018-11-23,258.820007,261.64473886123164
2018-11-26,261.429993,260.03249704132725
2018-11-27,266.630005,264.79568693549356
2018-11-28,282.649994,274.781673699778
2018-11-29,288.75,283.9058919245232
2018-11-30,286.130005,286.88364311468115
2018-12-03,290.299988,291.174501801238
2018-12-04,275.329987,283.40334650421534
2018-12-06,282.880005,279.480389730862
2018-12-07,265.140015,268.46024871103333
2018-12-10,269.700012,267.0777388539194
2018-12-11,265.320007,265.49077931207063
2018-12-12,274.880005,278.0816077832777
2018-12-13,276.019989,274.59670612561996
2018-12-14,266.839996,271.1329921756624
2018-12-17,262.799988,267.4319174260913
2018-12-18,270.940002,273.3763213224048
2018-12-19,266.769989,273.9369619492294
2018-12-20,260.579987,259.0635916261402
2018-12-21,246.389999,246.89776709964673
2018-12-24,233.880005,242.00263512504813
2018-12-26,253.669998,248.06730931895936
2018-12-27,255.570007,246.58512609787346
2018-12-28,256.079987,254.7938099634497
2018-12-31,267.660004,268.5426502173179
2019-01-02,267.660004,265.69817570058166
2019-01-03,271.200012,270.700712806382
2019-01-04,297.570007,292.5844310937197
2019-01-07,315.339996,314.35071635133886
2019-01-08,320.269989,311.6029701418461
2019-01-09,319.959991,319.5268428422888
2019-01-10,324.660004,322.06147691865135
2019-01-11,337.589996,338.25381031746446
2019-01-14,332.940002,331.77539086911855
2019-01-15,354.640015,355.0934261031628
2019-01-16,351.390015,354.06130832160784
2019-01-17,353.190002,353.361332283869
2019-01-18,339.100006,342.2557770251144
2019-01-22,325.160004,326.1972053560678
